corpus,record,prefix,k,model,user,both
C3,578_1216_129_42,25,2,False,False,False
C3,578_1216_129_42,35,2,False,False,False
C3,579_1146_607_42,25,2,False,False,False
C3,57_1238_855_18,25,2,False,False,False
C3,580_763_214_47,25,2,False,True,False
C3,582_566_1421_29,25,2,True,False,False
C3,583_1029_763_47,25,2,False,False,False
C3,584_214_1235_29,25,2,False,True,False
C3,585_484_485_45,25,2,True,False,False
C3,586_604_517_29,25,2,False,False,False
C3,588_607_1029_26,25,2,True,False,False
C3,589_566_214_26,25,2,True,False,False
C3,58_54_55_13,25,2,False,False,False
C3,590_420_1369_26,25,2,True,False,False
C3,591_307_607_14,25,2,False,True,False
C3,593_566_1017_14,25,2,False,True,False
C3,593_566_1017_14,35,2,True,True,True
C3,594_485_517_1,25,2,True,False,False
C3,595_213_607_14,25,2,False,False,False
C3,597_485_129_14,25,2,False,False,False
C3,598_213_307_1,25,2,False,False,False
C3,599_23_425_8,25,2,True,True,True
C3,59_652_671_46,25,2,False,True,False
C3,5_440_1020_1,25,2,False,True,False
C3,5_440_1020_1,35,2,False,True,False
C3,600_1490_326_8,25,2,False,True,False
C3,600_1490_326_8,35,2,False,True,False
C3,601_129_117_34,25,2,False,False,False
C3,601_129_117_34,35,2,False,False,False
C3,602_213_485_28,25,2,False,False,False
C3,603_116_630_43,25,2,False,False,False
C3,604_607_116_14,25,2,False,False,False
C3,605_485_607_43,25,2,False,True,False
C3,606_116_129_19,25,2,False,True,False
C3,607_166_863_19,25,2,False,True,False
C3,608_326_302_14,25,2,False,False,False
C3,609_1459_1460_36,25,2,False,False,False
C3,60_652_653_0,25,2,True,False,False
C3,60_652_653_0,35,2,False,True,False
C3,610_116_117_36,25,2,False,False,False
C3,612_540_938_35,25,2,False,False,False
C3,613_863_326_11,25,2,False,False,False
C3,614_972_380_30,25,2,False,False,False
C3,615_117_326_25,25,2,True,False,False
C3,616_863_116_47,25,2,True,False,False
C3,617_938_630_25,25,2,False,False,False
C3,618_863_864_25,25,2,False,True,False
C3,619_117_972_18,25,2,False,False,False
C3,61_671_855_0,25,2,False,False,False
C3,620_863_1063_18,25,2,True,False,False
C3,621_999_1362_23,25,2,False,True,False
C3,622_1000_1476_51,25,2,False,False,False
C3,624_307_1285_13,25,2,False,False,False
C3,625_999_1000_34,25,2,False,False,False
C3,627_1120_603_33,25,2,False,True,False
C3,628_217_453_33,25,2,False,False,False
C3,629_768_1285_59,25,2,False,True,False
C3,62_774_21_0,25,2,False,False,False
C3,62_774_21_0,35,2,True,False,False
C3,630_1284_1285_24,25,2,True,False,False
C3,631_85_278_5,25,2,False,True,False
C3,632_453_999_5,25,2,False,False,False
C3,633_217_1094_5,25,2,False,False,False
C3,633_217_1094_5,35,2,False,False,False
C3,634_578_1000_38,25,2,False,False,False
C3,635_999_1124_38,25,2,False,True,False
C3,636_453_278_39,25,2,False,False,False
C3,637_630_217_18,25,2,False,False,False
C3,638_453_379_18,25,2,False,False,False
C3,639_316_317_29,25,2,False,False,False
C3,63_774_672_0,25,2,False,False,False
C3,640_1000_85_11,25,2,True,True,True
C3,641_269_545_40,25,2,False,False,False
C3,642_1005_22_57,25,2,False,False,False
C3,643_913_970_38,25,2,False,False,False
C3,645_875_1011_49,25,2,False,True,False
C3,646_763_913_25,25,2,False,False,False
C3,648_1225_1226_47,25,2,False,True,False
C3,64_191_440_5,25,2,False,False,False
C3,650_647_796_42,25,2,False,False,False
C3,651_632_727_42,25,2,True,True,True
C3,653_23_438_43,25,2,False,False,False
C3,655_543_1029_46,25,2,False,True,False
C3,656_435_753_38,25,2,False,False,False
C3,658_919_30_46,25,2,True,False,False
C3,659_408_686_46,25,2,True,False,False
C3,659_408_686_46,35,2,True,False,False
C3,661_763_924_35,25,2,False,False,False
C3,662_1274_1370_17,25,2,False,False,False
C3,663_919_763_19,25,2,False,False,False
C3,664_924_686_17,25,2,True,True,True
C3,665_1297_100_17,25,2,False,False,False
C3,666_763_764_37,25,2,True,False,False
C3,667_342_263_10,25,2,False,False,False
C3,668_764_644_37,25,2,False,False,False
C3,670_924_764_21,25,2,False,True,False
C3,672_640_641_31,25,2,False,True,False
C3,675_492_781_53,25,2,False,False,False
C3,675_492_781_53,35,2,False,False,False
C3,676_6_334_42,25,2,True,False,False
C3,678_781_153_27,25,2,True,True,True
C3,679_451_6_34,25,2,True,False,False
C3,67_439_440_57,25,2,True,False,False
C3,681_644_781_59,25,2,False,False,False
C3,682_848_6_16,25,2,True,False,False
C3,682_848_6_16,35,2,True,False,False
C3,683_384_267_16,25,2,False,True,False
C3,684_451_385_51,25,2,False,True,False
C3,687_911_6_51,25,2,False,False,False
C3,688_385_540_49,25,2,False,False,False
C3,689_6_7_48,25,2,True,False,False
C3,68_1257_1258_30,25,2,False,False,False
C3,68_1257_1258_30,35,2,False,False,False
C3,690_152_287_3,25,2,False,True,False
C3,690_152_287_3,35,2,False,True,False
C3,693_6_380_29,25,2,False,True,False
C3,694_325_524_14,25,2,False,False,False
C3,695_573_574_16,25,2,False,True,False
C3,696_221_748_0,25,2,False,False,False
C3,697_510_433_56,25,2,False,False,False
C3,697_510_433_56,35,2,True,False,False
C3,698_523_1198_56,25,2,False,False,False
C3,699_316_39_27,25,2,False,True,False
C3,69_703_440_56,25,2,False,False,False
C3,6_512_967_18,25,2,False,False,False
C3,6_512_967_18,35,2,False,False,False
C3,700_696_153_14,25,2,False,True,False
C3,701_433_384_14,25,2,True,False,False
C3,702_152_153_39,25,2,False,True,False
C3,703_18_19_30,25,2,True,True,True
C3,705_384_573_14,25,2,False,False,False
C3,706_279_311_14,25,2,True,False,False
C3,706_279_311_14,35,2,False,False,False
C3,707_962_225_31,25,2,False,True,False
C3,708_979_384_37,25,2,False,False,False
C3,709_748_7_14,25,2,False,False,False
C3,70_322_323_56,25,2,False,False,False
C3,70_322_323_56,35,2,False,True,False
C3,710_574_1124_14,25,2,False,True,False
C3,711_523_152_6,25,2,True,False,False
C3,712_1541_1542_39,25,2,False,False,False
C3,713_225_287_49,25,2,False,False,False
C3,714_504_824_47,25,2,True,False,False
C3,716_574_279_34,25,2,False,False,False
C3,716_574_279_34,35,2,False,False,False
C3,717_19_523_34,25,2,True,False,False
C3,718_278_279_58,25,2,True,False,False
C3,719_503_504_9,25,2,False,True,False
C3,71_597_598_56,25,2,False,False,False
C3,720_426_427_9,25,2,True,False,False
C3,721_748_287_34,25,2,False,False,False
C3,722_574_415_34,25,2,False,False,False
C3,723_279_748_9,25,2,False,False,False
C3,724_287_573_31,25,2,False,False,False
C3,727_415_380_34,25,2,False,False,False
C3,728_504_573_34,25,2,False,False,False
C3,729_86_748_31,25,2,True,False,False
C3,72_54_672_0,25,2,False,True,False
C3,72_54_672_0,35,2,False,True,False
C3,730_504_623_17,25,2,False,False,False
C3,735_225_458_34,25,2,True,False,False
C3,737_1347_1502_32,25,2,False,False,False
C3,738_713_573_17,25,2,False,False,False
C3,73_299_1249_20,25,2,False,False,False
C3,73_299_1249_20,35,2,False,True,False
C3,740_393_916_8,25,2,True,False,False
C3,741_164_336_8,25,2,False,True,False
C3,742_713_393_33,25,2,False,False,False
C3,743_158_159_48,25,2,False,False,False
C3,744_457_458_53,25,2,False,False,False
C3,744_457_458_53,35,2,False,False,False
C3,746_916_1001_56,25,2,False,False,False
C3,748_157_426_7,25,2,True,False,False
C3,749_239_997_58,25,2,True,False,False
C3,74_831_54_18,25,2,False,False,False
C3,750_224_225_24,25,2,False,False,False
C3,751_1347_916_47,25,2,True,True,True
C3,752_1097_623_7,25,2,False,False,False
C3,753_1318_555_30,25,2,False,False,False
C3,753_1318_555_30,35,2,False,True,False
C3,754_393_721_58,25,2,False,True,False
C3,756_555_639_37,25,2,False,False,False
C3,756_555_639_37,35,2,False,False,False
C3,757_762_183_37,25,2,True,False,False
C3,759_411_867_52,25,2,False,False,False
C3,759_411_867_52,35,2,False,False,False
C3,75_207_830_54,25,2,False,True,False
C3,761_555_476_52,25,2,True,False,False
C3,763_51_336_0,25,2,True,False,False
C3,764_476_824_0,25,2,True,False,False
C3,765_476_174_24,25,2,False,True,False
C3,767_179_338_60,25,2,False,False,False
C3,769_555_410_30,25,2,False,True,False
C3,76_439_54_51,25,2,True,False,False
C3,770_338_410_24,25,2,False,True,False
C3,771_152_623_47,25,2,False,True,False
C3,772_338_174_25,25,2,False,False,False
C3,773_1347_152_58,25,2,False,True,False
C3,774_961_962_58,25,2,False,True,False
C3,775_282_1041_22,25,2,False,False,False
C3,775_282_1041_22,35,2,True,False,False
C3,777_824_338_22,25,2,False,False,False
C3,778_282_18_9,25,2,True,False,False
C3,779_1014_448_14,25,2,False,False,False
C3,779_1014_448_14,35,2,False,True,False
C3,77_631_54_18,25,2,False,False,False
C3,77_631_54_18,35,2,False,False,False
C3,780_190_191_47,25,2,True,False,False
C3,780_190_191_47,35,2,True,False,False
C3,781_962_282_47,25,2,True,False,False
C3,781_962_282_47,35,2,True,False,False
C3,782_18_410_11,25,2,False,True,False
C3,783_18_830_37,25,2,False,True,False
C3,784_282_741_12,25,2,False,False,False
C3,785_927_928_37,25,2,True,False,False
C3,785_927_928_37,35,2,True,False,False
C3,786_1422_1028_12,25,2,False,False,False
C3,786_1422_1028_12,35,2,False,False,False
C3,787_226_18_49,25,2,False,True,False
C3,787_226_18_49,35,2,False,False,False
C3,788_830_273_12,25,2,False,True,False
C3,789_281_282_36,25,2,False,False,False
C3,789_281_282_36,35,2,False,False,False
C3,78_229_230_18,25,2,False,False,False
C3,790_962_927_12,25,2,False,True,False
C3,791_744_1165_39,25,2,False,False,False
C3,792_805_806_12,25,2,False,True,False
C3,792_805_806_12,35,2,False,False,False
C3,793_771_281_12,25,2,True,True,True
C3,795_1330_874_11,25,2,True,False,False
C3,796_744_281_46,25,2,False,True,False
C3,798_700_1250_59,25,2,True,False,False
C3,799_898_899_22,25,2,False,False,False
C3,79_229_230_57,25,2,False,False,False
C3,7_723_191_18,25,2,False,False,False
C3,7_723_191_18,35,2,False,True,False
C3,800_591_592_22,25,2,False,True,False
C3,800_591_592_22,35,2,False,True,False
C3,802_744_700_54,25,2,False,False,False
C3,803_699_306_48,25,2,False,False,False
C3,805_592_39_34,25,2,True,False,False
C3,807_592_699_50,25,2,True,False,False
C3,808_699_700_50,25,2,False,False,False
C3,80_759_229_57,25,2,False,True,False
C3,811_32_133_43,25,2,False,False,False
C3,812_19_318_58,25,2,False,False,False
C3,814_19_133_50,25,2,False,False,False
C3,815_298_299_35,25,2,False,False,False
C3,816_161_231_54,25,2,False,True,False
C3,816_161_231_54,35,2,False,True,False
C3,817_525_788_54,25,2,False,False,False
C3,817_525_788_54,35,2,False,False,False
C3,819_1170_1171_27,25,2,False,True,False
C3,81_230_1135_57,25,2,True,False,False
C3,820_161_497_42,25,2,False,True,False
C3,821_1374_1237_7,25,2,False,False,False
C3,822_497_368_7,25,2,False,False,False
C3,823_745_232_22,25,2,False,False,False
C3,824_161_232_22,25,2,False,False,False
C3,825_457_927_12,25,2,False,True,False
C3,825_457_927_12,35,2,False,True,False
C3,826_232_368_12,25,2,False,False,False
C3,827_33_1377_49,25,2,False,True,False
C3,828_584_788_11,25,2,False,False,False
C3,829_33_34_12,25,2,False,False,False
C3,829_33_34_12,35,2,False,False,False
C3,82_829_830_3,25,2,False,False,False
C3,830_368_1039_12,25,2,False,True,False
C3,830_368_1039_12,35,2,False,True,False
C3,831_232_584_29,25,2,False,False,False
C3,832_56_57_40,25,2,False,True,False
C3,833_244_1183_40,25,2,False,False,False
C3,833_244_1183_40,35,2,False,False,False
C3,834_231_232_7,25,2,False,False,False
C3,834_231_232_7,35,2,False,False,False
C3,835_456_374_37,25,2,True,True,True
C3,835_456_374_37,35,2,True,False,False
C3,836_788_426_12,25,2,False,False,False
C3,836_788_426_12,35,2,False,False,False
C3,838_317_618_27,25,2,False,False,False
C3,839_646_1544_27,25,2,True,False,False
C3,83_229_597_20,25,2,False,False,False
C3,840_510_641_31,25,2,False,False,False
C3,840_510_641_31,35,2,True,False,False
C3,841_696_482_12,25,2,False,True,False
C3,842_266_1277_6,25,2,False,False,False
C3,843_266_700_6,25,2,False,False,False
C3,844_978_854_54,25,2,False,False,False
C3,845_570_771_14,25,2,False,False,False
C3,846_270_198_14,25,2,False,True,False
C3,846_270_198_14,35,2,False,True,False
C3,847_266_267_14,25,2,False,False,False
C3,848_33_336_44,25,2,False,False,False
C3,849_791_1190_16,25,2,True,False,False
C3,849_791_1190_16,35,2,False,False,False
C3,84_229_829_20,25,2,False,False,False
C3,850_266_192_15,25,2,False,True,False
C3,851_1022_1546_12,25,2,False,False,False
C3,851_1022_1546_12,35,2,False,False,False
C3,852_547_336_43,25,2,False,False,False
C3,853_641_912_1,25,2,False,True,False
C3,855_261_162_57,25,2,False,True,False
C3,856_547_1122_27,25,2,False,True,False
C3,857_641_723_58,25,2,False,False,False
C3,858_452_417_58,25,2,False,False,False
C3,858_452_417_58,35,2,False,True,False
C3,859_659_1469_23,25,2,False,False,False
C3,85_1135_229_35,25,2,False,False,False
C3,860_912_191_31,25,2,False,True,False
C3,861_745_641_22,25,2,True,False,False
C3,862_1461_1462_27,25,2,False,True,False
C3,863_547_503_31,25,2,False,False,False
C3,865_547_452_35,25,2,False,False,False
C3,865_547_452_35,35,2,True,False,False
C3,867_411_771_47,25,2,False,False,False
C3,868_1240_812_47,25,2,False,True,False
C3,869_299_997_54,25,2,True,False,False
C3,86_829_759_20,25,2,False,False,False
C3,870_452_812_47,25,2,False,True,False
C3,870_452_812_47,35,2,False,False,False
C3,871_3_162_58,25,2,False,True,False
C3,872_771_149_33,25,2,False,False,False
C3,873_226_1097_36,25,2,False,False,False
C3,873_226_1097_36,35,2,False,False,False
C3,874_1265_1122_49,25,2,False,False,False
C3,875_65_452_12,25,2,False,True,False
C3,875_65_452_12,35,2,False,True,False
C3,876_376_377_56,25,2,False,False,False
C3,877_221_162_14,25,2,False,False,False
C3,878_797_960_55,25,2,False,True,False
C3,879_89_246_55,25,2,False,False,False
C3,87_229_759_25,25,2,True,False,False
C3,881_377_191_55,25,2,True,False,False
C3,882_376_463_55,25,2,False,True,False
C3,883_452_33_55,25,2,True,False,False
C3,883_452_33_55,35,2,True,False,False
C3,884_874_875_14,25,2,True,True,True
C3,885_221_745_6,25,2,False,False,False
C3,886_1081_246_30,25,2,False,False,False
C3,886_1081_246_30,35,2,False,False,False
C3,887_1470_1166_30,25,2,False,True,False
C3,888_156_371_10,25,2,False,False,False
C3,889_376_318_10,25,2,False,False,False
C3,890_261_791_52,25,2,False,False,False
C3,891_657_658_32,25,2,False,True,False
C3,892_324_376_20,25,2,False,False,False
C3,893_302_562_36,25,2,False,False,False
C3,895_510_191_1,25,2,False,False,False
C3,895_510_191_1,35,2,True,True,True
C3,896_233_270_16,25,2,False,True,False
C3,897_1415_1289_13,25,2,True,False,False
C3,898_98_539_9,25,2,False,True,False
C3,899_98_294_13,25,2,False,True,False
C3,899_98_294_13,35,2,False,True,False
C3,89_759_829_23,25,2,False,True,False
C3,8_1384_1385_18,25,2,False,False,False
C3,900_858_1169_41,25,2,True,True,True
C3,901_943_944_41,25,2,False,True,False
C3,902_98_696_41,25,2,True,False,False
C3,904_98_1079_18,25,2,False,False,False
C3,905_127_610_30,25,2,True,False,False
C3,905_127_610_30,35,2,True,True,True
C3,906_98_99_58,25,2,True,False,False
C3,907_22_23_57,25,2,False,False,False
C3,908_22_1079_14,25,2,False,False,False
C3,908_22_1079_14,35,2,False,False,False
C3,909_969_172_2,25,2,False,False,False
C3,90_1135_1238_39,25,2,False,False,False
C3,910_93_22_44,25,2,False,False,False
C3,911_1079_172_2,25,2,False,False,False
C3,911_1079_172_2,35,2,False,False,False
C3,912_587_22_30,25,2,True,False,False
C3,914_161_162_7,25,2,False,False,False
C3,915_92_1116_40,25,2,False,False,False
C3,916_16_17_40,25,2,False,True,False
C3,918_543_34_46,25,2,True,True,True
C3,91_914_763_20,25,2,False,False,False
C3,920_501_502_22,25,2,False,True,False
C3,920_501_502_22,35,2,False,False,False
C3,921_860_861_46,25,2,True,False,False
C3,921_860_861_46,35,2,True,True,True
C3,922_1497_382_0,25,2,False,False,False
C3,922_1497_382_0,35,2,False,False,False
C3,923_943_92_18,25,2,False,False,False
C3,924_17_1042_0,25,2,False,True,False
C3,925_318_875_32,25,2,False,True,False
C3,926_162_383_42,25,2,False,False,False
C3,927_502_943_45,25,2,False,True,False
C3,927_502_943_45,35,2,False,True,False
C3,928_1497_17_13,25,2,False,True,False
C3,929_409_1425_25,25,2,False,False,False
C3,92_1037_1038_3,25,2,False,True,False
C3,930_382_383_36,25,2,False,True,False
C3,931_861_17_21,25,2,False,True,False
C3,932_798_860_7,25,2,False,True,False
C3,933_96_97_7,25,2,False,True,False
C3,934_559_17_35,25,2,False,True,False
C3,935_502_383_23,25,2,False,False,False
C3,935_502_383_23,35,2,False,True,False
C3,937_409_97_27,25,2,False,True,False
C3,938_798_409_27,25,2,False,True,False
C3,939_632_456_43,25,2,False,False,False
C3,939_632_456_43,35,2,False,False,False
C3,93_885_1431_13,25,2,False,False,False
C3,93_885_1431_13,35,2,False,False,False
C3,940_711_676_17,25,2,False,False,False
C3,941_408_409_37,25,2,False,True,False
C3,942_1106_408_39,25,2,False,False,False
C3,943_258_96_39,25,2,False,False,False
C3,944_1232_1233_27,25,2,False,False,False
C3,944_1232_1233_27,35,2,False,False,False
C3,945_96_100_45,25,2,False,False,False
C3,946_1493_1494_45,25,2,False,False,False
C3,946_1493_1494_45,35,2,False,False,False
C3,947_438_798_21,25,2,False,True,False
C3,948_653_632_20,25,2,True,False,False
C3,948_653_632_20,35,2,True,False,False
C3,949_52_53_20,25,2,False,False,False
C3,949_52_53_20,35,2,False,False,False
C3,94_550_1238_24,25,2,False,True,False
C3,950_797_798_14,25,2,False,True,False
C3,952_823_676_19,25,2,False,True,False
C3,952_823_676_19,35,2,True,False,False
C3,954_285_492_1,25,2,True,False,False
C3,954_285_492_1,35,2,True,False,False
C3,956_550_1118_17,25,2,False,False,False
C3,957_1530_823_60,25,2,False,False,False
C3,958_1260_1160_60,25,2,True,False,False
C3,960_676_1118_32,25,2,False,False,False
C3,961_150_151_48,25,2,True,True,True
C3,962_1118_267_48,25,2,False,False,False
C3,963_302_150_1,25,2,True,False,False
C3,963_302_150_1,35,2,False,True,False
C3,965_1467_760_20,25,2,False,False,False
C3,966_150_743_1,25,2,True,True,True
C3,967_434_150_12,25,2,False,False,False
C3,969_443_444_49,25,2,False,False,False
C3,96_391_392_58,25,2,False,True,False
C3,96_391_392_58,35,2,False,False,False
C3,970_492_1118_32,25,2,True,False,False
C3,971_792_478_32,25,2,False,False,False
C3,971_792_478_32,35,2,False,True,False
C3,972_1118_760_57,25,2,False,True,False
C3,973_509_291_57,25,2,False,False,False
C3,974_539_492_13,25,2,False,False,False
C3,974_539_492_13,35,2,False,True,False
C3,975_1101_792_13,25,2,False,False,False
C3,976_150_470_32,25,2,False,False,False
C3,976_150_470_32,35,2,False,False,False
C3,977_743_302_35,25,2,False,True,False
C3,978_434_380_32,25,2,False,False,False
C3,979_803_760_58,25,2,False,False,False
C3,97_915_1094_36,25,2,False,False,False
C3,97_915_1094_36,35,2,False,False,False
C3,980_659_509_13,25,2,False,False,False
C3,981_860_943_27,25,2,False,False,False
C3,982_394_395_19,25,2,True,False,False
C3,983_478_434_57,25,2,False,True,False
C3,984_792_803_19,25,2,False,False,False
C3,985_1364_1365_19,25,2,True,False,False
C3,986_434_394_35,25,2,False,False,False
C3,986_434_394_35,35,2,True,False,False
C3,987_478_943_19,25,2,False,True,False
C3,987_478_943_19,35,2,False,True,False
C3,988_470_860_35,25,2,False,False,False
C3,989_1316_1317_21,25,2,False,False,False
C3,989_1316_1317_21,35,2,False,True,False
C3,98_978_849_12,25,2,False,True,False
C3,990_593_594_21,25,2,False,True,False
C3,991_803_394_21,25,2,False,False,False
C3,993_1333_743_30,25,2,True,False,False
C3,994_913_408_32,25,2,True,False,False
C3,994_913_408_32,35,2,True,True,True
C3,995_456_875_37,25,2,False,False,False
C3,996_1193_257_18,25,2,False,False,False
C3,997_284_220_54,25,2,False,False,False
C3,998_987_391_38,25,2,False,False,False
C3,99_1100_848_54,25,2,True,False,False
C3,9_191_1020_18,25,2,False,True,False
C3,9_191_1020_18,35,2,False,True,False
